user_text,predicted_label,edit_count
Mickey83,Geography.Regions.Europe.Europe*,2
Mickey83,STEM.STEM*,2
Mickie-Mickie,Geography.Regions.Asia.East_Asia,2
Mickie-Mickie,Geography.Regions.Europe.Western_Europe,2
Mickie-Mickie,History_and_Society.Military_and_warfare,2
Micky23Wiki,Culture.Media.Media*,2
Micky23Wiki,Culture.Philosophy_and_religion,2
Micky23Wiki,History_and_Society.Military_and_warfare,2
Mickyhood,Geography.Regions.Europe.Southern_Europe,2
Micpol,Culture.Food_and_drink,2
Micpol,History_and_Society.History,2
Micpol,History_and_Society.Politics_and_government,2
Microvipera,Geography.Regions.Europe.Eastern_Europe,2
MidareAsuramaru,Culture.Food_and_drink,2
MidareAsuramaru,Culture.Literature,2
MidareAsuramaru,Culture.Philosophy_and_religion,2
MidareAsuramaru,Culture.Sports,2
MidareAsuramaru,STEM.STEM*,2
Middle Distance Biker 39,Geography.Regions.Asia.East_Asia,2
Miebner,Culture.Sports,2
Miediwo,Geography.Regions.Americas.North_America,2
Mielas,Geography.Regions.Africa.Africa*,2
Mielas,Geography.Regions.Americas.South_America,2
Mielas,Geography.Regions.Asia.Asia*,2
Mielas,STEM.Biology,2
Mielas,STEM.Engineering,2
Miftkus,Culture.Media.Television,2
Miftkus,Geography.Regions.Europe.Eastern_Europe,2
Migebert,Geography.Regions.Europe.Western_Europe,2
MightyMaz,Geography.Regions.Europe.Europe*,2
MightySequoia,Culture.Sports,2
Mightyname,History_and_Society.Military_and_warfare,2
Migra,Geography.Regions.Americas.North_America,2
Miguel Echavarría Vásquez,Geography.Regions.Americas.South_America,2
Miguel M Sánchez,Culture.Biography.Biography*,2
Miguel Ruiz Vera87,Culture.Biography.Biography*,2
Miguel.capmartin,History_and_Society.Business_and_economics,2
MiguelAlanCS,Culture.Literature,2
MiguelAlanCS,Geography.Regions.Asia.East_Asia,2
MiguelAlanCS,History_and_Society.Military_and_warfare,2
MiguelAlanCS,History_and_Society.Politics_and_government,2
MiguelTC14,Culture.Media.Media*,2
MihTimak,Culture.Biography.Biography*,2
MihTimak,Culture.Media.Films,2
MihailEF,Culture.Linguistics,2
Miikul,History_and_Society.Business_and_economics,2
MikSed,Culture.Media.Media*,2
MikSed,Geography.Regions.Americas.North_America,2
MikZyth,Culture.Media.Media*,2
Mika-dfv30,STEM.STEM*,2
Mika58,Culture.Biography.Biography*,2
Mikademaeyer86,Culture.Media.Television,2
Mikael Parkvall,Culture.Media.Music,2
Mikael Parkvall,Geography.Regions.Asia.West_Asia,2
Mikael Parkvall,Geography.Regions.Europe.Eastern_Europe,2
Mikael Parkvall,STEM.Biology,2
Mikalagrand,Culture.Media.Television,2
Mike Ax,Geography.Regions.Europe.Western_Europe,2
Mike Krüger,Culture.Media.Films,2
Mike Krüger,Culture.Philosophy_and_religion,2
Mike Krüger,Geography.Regions.Europe.Europe*,2
Mike Somerset,History_and_Society.History,2
Mike Somerset,History_and_Society.Military_and_warfare,2
Mike Somerset,STEM.Biology,2
Mike is Michi,Geography.Regions.Europe.Europe*,2
Mike-fiesta,Geography.Regions.Europe.Europe*,2
Mike421399,Culture.Biography.Biography*,2
Mike421399,Geography.Regions.Europe.Eastern_Europe,2
Mike89,Culture.Sports,2
Mike89,Geography.Regions.Americas.North_America,2
Mike89,Geography.Regions.Europe.Western_Europe,2
Mike89,STEM.STEM*,2
Mikelan98,STEM.STEM*,2
Mikelzubi,Geography.Regions.Americas.South_America,2
Mikered,Geography.Regions.Europe.Europe*,2
Mikeyswede,Geography.Regions.Europe.Northern_Europe,2
Mikhail Ryazanov,Geography.Regions.Europe.Northern_Europe,2
Mikhail Ryazanov,History_and_Society.Business_and_economics,2
Mikhail Ryazanov,History_and_Society.Military_and_warfare,2
Mikhail Ryazanov,STEM.Engineering,2
Miki Angel Maldonado,Geography.Regions.Americas.North_America,2
Miki1234568,Geography.Regions.Europe.Western_Europe,2
Miki1234568,Geography.Regions.Oceania,2
Mikisavex,Culture.Media.Films,2
Mikisavex,History_and_Society.Politics_and_government,2
Miko101,Culture.Biography.Biography*,2
Miko101,Culture.Media.Media*,2
Miko101,History_and_Society.Business_and_economics,2
Mikrometermann,Geography.Regions.Europe.Europe*,2
Mikrometermann,Geography.Regions.Europe.Southern_Europe,2
Milagros aal,Geography.Regions.Europe.Eastern_Europe,2
Milan Van de Vloet,Culture.Biography.Biography*,2
Milan4eever,Culture.Sports,2
Milana.jav,STEM.STEM*,2
Milco-NL,Culture.Biography.Biography*,2
Milenioscuro,Culture.Philosophy_and_religion,2
Milenioscuro,Geography.Regions.Asia.East_Asia,2
Milenioscuro,Geography.Regions.Europe.Eastern_Europe,2
Milicevic01,Geography.Regions.Europe.Southern_Europe,2
Milkonnn,Culture.Media.Media*,2
Millars,Culture.Biography.Biography*,2
Millbart,Culture.Philosophy_and_religion,2
Millbart,Geography.Geographical,2
Millbart,Geography.Regions.Americas.North_America,2
Millbart,STEM.Biology,2
Mille435,Culture.Biography.Biography*,2
Mille435,Culture.Media.Media*,2
Mille435,Geography.Regions.Europe.Northern_Europe,2
Millenaar43,Geography.Regions.Europe.Western_Europe,2
Milleniumsklaus,Culture.Biography.Biography*,2
Milleniumsklaus,Geography.Regions.Europe.Western_Europe,2
Millfire,Culture.Biography.Biography*,2
Milosz.kl,Culture.Biography.Women,2
Milseburg,Culture.Media.Music,2
Milton Fine,History_and_Society.Society,2
Milton.08aaa,Geography.Geographical,2
Milton.08aaa,Geography.Regions.Asia.North_Asia,2
Milton.08aaa,History_and_Society.Military_and_warfare,2
Milton.08aaa,History_and_Society.Society,2
Miluc.cachapas,Geography.Regions.Europe.Southern_Europe,2
Mimosa2023,Culture.Sports,2
Mimosa2023,Geography.Regions.Europe.Eastern_Europe,2
Mimosa2023,Geography.Regions.Europe.Europe*,2
Mimośród,Culture.Philosophy_and_religion,2
MinWat247,Culture.Philosophy_and_religion,2
Mina karaca,Geography.Regions.Africa.Africa*,2
Mina karaca,STEM.STEM*,2
Minak,Culture.Biography.Biography*,2
Minchancaman,Geography.Regions.Americas.South_America,2
Minderbinder,Culture.Sports,2
Mineralsekretär,Culture.Sports,2
Minerva Azafrán,Culture.Media.Media*,2
MinervaAustral,Geography.Regions.Asia.West_Asia,2
Minguu,Culture.Food_and_drink,2
Minguu,STEM.Medicine_&_Health,2
MiniManul,Culture.Media.Media*,2
MiniManul,Culture.Sports,2
Miniflot,Culture.Visual_arts.Visual_arts*,2
Miniflot,Geography.Regions.Asia.Asia*,2
Miniflot,Geography.Regions.Europe.Western_Europe,2
Minilexikon,Culture.Media.Media*,2
Minilexikon,History_and_Society.Politics_and_government,2
Minionono99,Culture.Biography.Biography*,2
Minnapeters,Culture.Biography.Biography*,2
Minoo,Culture.Literature,2
Minoo,Culture.Media.Entertainment,2
Minoo,Geography.Regions.Asia.South_Asia,2
Minoo,History_and_Society.Society,2
Minorax,Culture.Linguistics,2
Minorax,Geography.Regions.Americas.South_America,2
Minorax,STEM.Biology,2
Minuanoencapital,Geography.Regions.Americas.Central_America,2
Minuanoencapital,History_and_Society.Politics_and_government,2
Miodzio3,Culture.Sports,2
Mipiaccionoigatti,Culture.Food_and_drink,2
Mipiaccionoigatti,Culture.Linguistics,2
Mipiaccionoigatti,Culture.Media.Video_games,2
Mipiaccionoigatti,Culture.Visual_arts.Comics_and_Anime,2
Mipiaccionoigatti,Geography.Regions.Asia.North_Asia,2
Mipiaccionoigatti,History_and_Society.Military_and_warfare,2
Miraki,Geography.Regions.Europe.Northern_Europe,2
Miraki,Geography.Regions.Europe.Western_Europe,2
Mirco hulot,Culture.Media.Films,2
Mirco2324,Geography.Regions.Africa.Africa*,2
Mirco2324,Geography.Regions.Americas.North_America,2
Mirco2324,Geography.Regions.Europe.Europe*,2
Mirek46,Culture.Media.Media*,2
Mirek46,Geography.Regions.Asia.East_Asia,2
Mirer,Culture.Media.Media*,2
Mirer,Geography.Regions.Europe.Western_Europe,2
Miresqa33,Culture.Media.Media*,2
MiriLili,Geography.Regions.Europe.Europe*,2
Mirko Marhenke,Culture.Media.Media*,2
Mirko Marhenke,Geography.Regions.Europe.Europe*,2
Mirmok12,Geography.Regions.Asia.East_Asia,2
Mirmok12,Geography.Regions.Oceania,2
Mirqr,Culture.Sports,2
Miruva,Geography.Regions.Europe.Europe*,2
Mish-FCTM,Geography.Regions.Asia.Asia*,2
Mishary94,Geography.Regions.Asia.Asia*,2
Mishary94,UNKNOWN,2
Mishastik,Culture.Media.Media*,2
Mishgan 2000,Culture.Biography.Biography*,2
Mishgan 2000,Culture.Media.Media*,2
Mishutka154,Culture.Media.Media*,2
Mishutka154,Culture.Media.Video_games,2
Misiek1997,Culture.Philosophy_and_religion,2
Misiek1997,Geography.Regions.Europe.Northern_Europe,2
Misiuuu J,Culture.Sports,2
Missingnickname007,Geography.Regions.Asia.Asia*,2
Missingnickname007,Geography.Regions.Europe.Europe*,2
Missjulbars,Geography.Regions.Europe.Eastern_Europe,2
Missjulbars,Geography.Regions.Europe.Europe*,2
Misszal,Culture.Food_and_drink,2
Mister Vincenzo,Culture.Media.Media*,2
Mister Vincenzo,Geography.Regions.Asia.Asia*,2
MisterNox,Geography.Regions.Europe.Eastern_Europe,2
MisterNox,STEM.STEM*,2
MisterXS,Culture.Sports,2
MisterXS,UNKNOWN,2
Misterberardi,Culture.Media.Media*,2
Mistersam749,Geography.Regions.Asia.West_Asia,2
Mitema,Geography.Regions.Europe.Western_Europe,2
Mithoron,Culture.Internet_culture,2
Mithoron,Culture.Sports,2
Mithoron,Culture.Visual_arts.Visual_arts*,2
Mithoron,Geography.Regions.Europe.Western_Europe,2
Mithoron,History_and_Society.History,2
MitjaStachowiak,Geography.Regions.Europe.Europe*,2
Mitte27,Geography.Regions.Europe.Northern_Europe,2
Mitte27,STEM.Biology,2
Mitya Logvinenko,Geography.Regions.Asia.Asia*,2
Mitya Logvinenko,History_and_Society.History,2
Mix321,Culture.Media.Media*,2
Mix321,History_and_Society.Military_and_warfare,2
Mix321,STEM.STEM*,2
Mizardellorsa,Culture.Linguistics,2
Mizukane203,Geography.Regions.Americas.South_America,2
Mjan033,Culture.Biography.Biography*,2
Mjsanz100,Culture.Media.Media*,2
Mjsanz100,Geography.Regions.Europe.Southern_Europe,2
Mk5578,Culture.Biography.Biography*,2
Mlarisa,Culture.Biography.Biography*,2
Mllhnkz,Culture.Biography.Biography*,2
Mllhnkz,Geography.Regions.Americas.South_America,2
Mllhnkz,STEM.Medicine_&_Health,2
Mmaddin,Geography.Regions.Europe.Western_Europe,2
Mmferrero,Culture.Media.Music,2
Mmoo,Culture.Sports,2
Mn-imhotep,Culture.Philosophy_and_religion,2
Mnemosientje,STEM.STEM*,2
Mnts,STEM.STEM*,2
Mo4jolo,Geography.Regions.Europe.Western_Europe,2
Mo4jolo,History_and_Society.Military_and_warfare,2
MoQabot,Culture.Visual_arts.Architecture,2
MoQabot,Geography.Regions.Asia.Southeast_Asia,2
MoQabot,Geography.Regions.Oceania,2
MoQabot,STEM.Mathematics,2
MoYa79,Culture.Biography.Biography*,2
MoYa79,Geography.Regions.Asia.Asia*,2
Moateggo,Culture.Media.Media*,2
Moateggo,STEM.Biology,2
Mobby 12,Culture.Philosophy_and_religion,2
MobilX,History_and_Society.Military_and_warfare,2
Mocca20,Geography.Regions.Europe.Eastern_Europe,2
Mocmuk,Culture.Internet_culture,2
Mocmuk,Culture.Visual_arts.Visual_arts*,2
Mocmuk,Geography.Regions.Africa.Africa*,2
Mocmuk,Geography.Regions.Asia.Central_Asia,2
MocnyDuham,Culture.Media.Films,2
MocnyDuham,Geography.Regions.Europe.Europe*,2
Moctezuma1466,Geography.Regions.Europe.Western_Europe,2
Modern primat,Culture.Media.Media*,2
Modgamers,Culture.Biography.Biography*,2
Modokai,Culture.Biography.Biography*,2
Modun,Culture.Philosophy_and_religion,2
Mogelzahn,Geography.Regions.Europe.Western_Europe,2
Mohamad Darilin,Geography.Regions.Asia.West_Asia,2
Mohamed Albaali,Culture.Media.Music,2
Mohamed Albaali,Geography.Regions.Europe.Western_Europe,2
Mohamed Albaali,History_and_Society.History,2
Mohamed Albaali,History_and_Society.Military_and_warfare,2
Mohamed Belgazem,Culture.Media.Music,2
Mohamed Belgazem,Geography.Regions.Americas.Central_America,2
Mohamed Belgazem,Geography.Regions.Europe.Eastern_Europe,2
Mohamed Belgazem,STEM.Biology,2
Mohamed Belgazem,STEM.Mathematics,2
Mohamed H Aboeldahab33,Culture.Media.Television,2
Mohamed Ouda,History_and_Society.Business_and_economics,2
Mohamed mido77,Geography.Regions.Africa.Africa*,2
Mohamed mido77,Geography.Regions.Africa.Northern_Africa,2
Mohammad Abdullah,Geography.Regions.Asia.Asia*,2
Mohammad Abdullah,Geography.Regions.Europe.Europe*,2
Mohammad Hannon,Culture.Biography.Biography*,2
Mohammad Hannon,History_and_Society.Military_and_warfare,2
Mohammad Hannon,STEM.STEM*,2
Mohammad hajeer,Geography.Regions.Americas.South_America,2
Mohammad hajeer,Geography.Regions.Europe.Eastern_Europe,2
Mohammad hajeer,STEM.Biology,2
Mohammdaon,Geography.Regions.Asia.South_Asia,2
Mohammdaon,Geography.Regions.Europe.Southern_Europe,2
Mohanad,Culture.Sports,2
Mohanad,Geography.Geographical,2
Mohanad,Geography.Regions.Africa.Africa*,2
Mohanad,Geography.Regions.Europe.Southern_Europe,2
Mohanad,Geography.Regions.Europe.Western_Europe,2
Mohmad Abdul sahib,Culture.Philosophy_and_religion,2
Mohmad Abdul sahib,STEM.STEM*,2
Mohmmd Abd,Culture.Sports,2
Moiikke,Culture.Biography.Women,2
Moiikke,Culture.Media.Video_games,2
Moiikke,Culture.Performing_arts,2
Moiikke,Geography.Regions.Americas.Central_America,2
Moiikke,Geography.Regions.Asia.South_Asia,2
Moiikke,STEM.Technology,2
MojChelm,Geography.Regions.Europe.Eastern_Europe,2
MojaNowaNazwa,STEM.Space,2
Mojnsen,Geography.Regions.Europe.Northern_Europe,2
Mojojo1308,Culture.Biography.Biography*,2
Mok,Culture.Media.Music,2
Molgreen,Culture.Biography.Biography*,2
Molgreen,Geography.Regions.Europe.Western_Europe,2
Molgreen,STEM.Biology,2
Moliva,Culture.Sports,2
Moliva,Geography.Regions.Europe.Europe*,2
Moliva,STEM.STEM*,2
Mombacher,Culture.Sports,2
Mombacher,History_and_Society.Transportation,2
MommaCreek,Culture.Biography.Biography*,2
Mommpie,Culture.Media.Music,2
Mommpie,Culture.Philosophy_and_religion,2
Mommpie,Geography.Regions.Europe.Western_Europe,2
Mommpie,History_and_Society.History,2
Mommpie,History_and_Society.Transportation,2
Mondra Diamond,Culture.Media.Films,2
Mondra Diamond,Culture.Philosophy_and_religion,2
Mondra Diamond,Geography.Regions.Europe.Southern_Europe,2
Mondra Diamond,History_and_Society.History,2
Mondra Diamond,History_and_Society.Politics_and_government,2
Mondtaler,Culture.Media.Media*,2
Monedula,Culture.Media.Media*,2
Monkklan,Culture.Media.Media*,2
Monkklan,Culture.Media.Television,2
Monkklan,Geography.Regions.Asia.East_Asia,2
Monkklan,History_and_Society.Military_and_warfare,2
Monkklan,STEM.Biology,2
Monoklon,Geography.Regions.Europe.Eastern_Europe,2
Monoklon,Geography.Regions.Europe.Southern_Europe,2
Monoklon,STEM.Engineering,2
Monoklon,STEM.Space,2
Monozigote,Culture.Biography.Biography*,2
Monozigote,Culture.Media.Media*,2
Monstapix,Culture.Media.Media*,2
Montgomery,Culture.Visual_arts.Visual_arts*,2
Montgomery,Geography.Regions.Asia.South_Asia,2
Montgomery,Geography.Regions.Oceania,2
Montgomery,STEM.Earth_and_environment,2
Montgomery,STEM.Space,2
Moon Slayer,Culture.Internet_culture,2
Morcius,Geography.Regions.Europe.Eastern_Europe,2
Morgan Sand,Culture.Media.Music,2
Morgan Sand,Geography.Regions.Europe.Southern_Europe,2
Morgenröte,Geography.Regions.Europe.Western_Europe,2
Moritz 2011,Geography.Regions.Asia.East_Asia,2
MorlocksAndEloi,STEM.STEM*,2
Morten Haan,Culture.Philosophy_and_religion,2
Morten Haan,STEM.STEM*,2
Mortgage,Geography.Regions.Europe.Western_Europe,2
Mosbatho,Culture.Media.Television,2
Mosbatho,Culture.Sports,2
Mosbatho,STEM.STEM*,2
Motala,Geography.Regions.Europe.Western_Europe,2
Motala,STEM.Libraries_&_Information,2
Motaz.alsakran,Culture.Biography.Biography*,2
Moteuchi,Culture.Literature,2
Moteuchi,Culture.Sports,2
Moteuchi,STEM.STEM*,2
MottaW,Geography.Regions.Europe.Southern_Europe,2
Mottenkiste,Geography.Regions.Europe.Western_Europe,2
Mounir Neddi,Culture.Philosophy_and_religion,2
Mountbellew,Geography.Geographical,2
Mousebucks,History_and_Society.Politics_and_government,2
MovieFex,Geography.Regions.Africa.Africa*,2
Moxmarco,Culture.Media.Video_games,2
Moxmarco,Culture.Visual_arts.Comics_and_Anime,2
Moxmarco,STEM.Engineering,2
Mozamaniac,Culture.Biography.Biography*,2
Mp12345678910,Culture.Philosophy_and_religion,2
Mpeinadopa,STEM.Medicine_&_Health,2
Mpeinadopa,STEM.Space,2
Mpfiz,Culture.Sports,2
Mpfiz,Geography.Regions.Americas.North_America,2
Mpfiz,Geography.Regions.Europe.Northern_Europe,2
Mpfiz,History_and_Society.Politics_and_government,2
Mpfiz,History_and_Society.Society,2
Mpn,Geography.Regions.Asia.Asia*,2
Mpn,Geography.Regions.Europe.Western_Europe,2
Mpns,Culture.Media.Music,2
Mr Savva,Geography.Regions.Asia.North_Asia,2
Mr buick,Geography.Regions.Africa.Africa*,2
Mr exatly,Geography.Regions.Asia.East_Asia,2
Mr-M,Culture.Biography.Biography*,2
Mr-M,Culture.Philosophy_and_religion,2
Mr-M,Geography.Regions.Europe.Europe*,2
Mr. D. E. Mophon,Culture.Media.Music,2
Mr. D. E. Mophon,History_and_Society.Business_and_economics,2
Mr. Dimentio,Geography.Regions.Americas.North_America,2
Mr. Doggy Dog,Culture.Media.Television,2
Mr. Dr. Eggman,Geography.Regions.Americas.South_America,2
Mr. Durning,Geography.Regions.Asia.Asia*,2
Mr. Durning,Geography.Regions.Asia.East_Asia,2
Mr. Durning,Geography.Regions.Europe.Europe*,2
Mr. Durning,Geography.Regions.Europe.Northern_Europe,2
Mr. Eichhorn,Culture.Visual_arts.Visual_arts*,2
Mr. Ibrahem,Culture.Philosophy_and_religion,2
Mr. Ibrahem,History_and_Society.History,2
Mr. Knight5,Culture.Literature,2
Mr. Knight5,Geography.Regions.Americas.North_America,2
Mr. Knight5,Geography.Regions.Europe.Northern_Europe,2
Mr. Lechkar,Culture.Linguistics,2
Mr. Lechkar,Geography.Regions.Asia.Southeast_Asia,2
Mr. Lechkar,Geography.Regions.Europe.Western_Europe,2
Mr. Lechkar,History_and_Society.Transportation,2
Mr. Moonlight,Culture.Biography.Women,2
Mr. Moonlight,History_and_Society.History,2
Mr.Ibrahembot,STEM.Libraries_&_Information,2
Mr.Karhi,Culture.Literature,2
Mr.Karhi,Culture.Media.Entertainment,2
Mr.Karhi,Geography.Regions.Africa.Africa*,2
Mr.Karhi,Geography.Regions.Africa.Northern_Africa,2
Mr.Karhi,Geography.Regions.Americas.North_America,2
Mr.Karhi,Geography.Regions.Europe.Western_Europe,2
Mr.Karhi,STEM.STEM*,2
Mr.Lovecraft,STEM.STEM*,2
Mr.Michael1,Geography.Regions.Americas.Central_America,2
Mr.Michael1,Geography.Regions.Asia.North_Asia,2
Mr.choppers,Geography.Regions.Asia.Asia*,2
Mr.choppers,History_and_Society.Politics_and_government,2
Mr00Mister,Geography.Regions.Asia.Asia*,2
Mr00Mister,STEM.STEM*,2
MrAppomattox,Culture.Media.Entertainment,2
MrBenjo,Culture.Biography.Biography*,2
MrBenjo,Culture.Literature,2
MrBenjo,History_and_Society.History,2
MrBrandon15,Geography.Regions.Europe.Southern_Europe,2
MrBrandon15,STEM.STEM*,2
MrBrickALot,Culture.Media.Music,2
MrJoker07,Culture.Linguistics,2
MrJoker07,Culture.Sports,2
MrJoker07,Geography.Regions.Europe.Western_Europe,2
MrJoker07,History_and_Society.History,2
MrKeefeJohn,Geography.Regions.Europe.Southern_Europe,2
MrKeefeJohn,STEM.STEM*,2
MrLexxandr,Geography.Regions.Europe.Eastern_Europe,2
MrPrometheus,Culture.Media.Media*,2
MrReckart,Culture.Linguistics,2
MrReckart,Geography.Regions.Europe.Western_Europe,2
MrReckart,STEM.Earth_and_environment,2
MrReckart,STEM.Engineering,2
MrSmooku,Geography.Regions.Europe.Eastern_Europe,2
MrTaco,Culture.Biography.Biography*,2
MrVidar,Geography.Regions.Europe.Europe*,2
Mrcesare,Culture.Media.Films,2
Mrcesare,History_and_Society.Transportation,2
Mrcesare,STEM.Engineering,2
Mrcheecejejjdj,Geography.Regions.Africa.Africa*,2
Mregelsberger,History_and_Society.Military_and_warfare,2
Mrfilm96,Culture.Biography.Biography*,2
Mrkhlopov,Culture.Biography.Biography*,2
Mrkhlopov,Geography.Regions.Europe.Eastern_Europe,2
Mrmw,Geography.Regions.Americas.South_America,2
Mrmw,Geography.Regions.Asia.West_Asia,2
Mrmw,Geography.Regions.Europe.Europe*,2
